,Name,CM,CC,CINT,MAXNESTING,NOAV,CYCLO,LOC,ATFD,FDP,LAA,label
17320,getUpdateManager,9,4,0,0,1,1,3,0,0,1,0
17321,setUpdateManager,1,1,0,0,2,1,3,0,0,1,0
17322,setUpdateManager,0,0,0,0,2,1,3,0,0,1,0
17323,setXBLManager,0,0,0,0,3,1,3,0,0,1,0
17324,isSVG12,8,4,0,0,1,1,3,0,0,1,0
17325,getPrimaryBridgeContext,3,2,0,1,1,2,6,0,0,1,0
17326,getChildContexts,3,2,0,1,6,2,9,0,0,1,0
17327,getAnimationEngine,8,4,0,1,2,2,7,0,0,1,0
17328,createURIResolver,2,2,0,0,2,1,3,0,0,1,0
17329,getReferencedNode,1,1,1,3,15,4,39,0,0,1,0
17330,getReferencedElement,23,17,0,1,5,3,8,0,0,1,0
17331,getViewport,2,1,0,3,5,5,23,0,0,1,0
17332,openViewport,2,2,0,1,4,2,7,0,0,1,0
17333,removeViewport,2,2,0,0,2,1,3,0,0,1,0
17334,closeViewport,2,2,0,1,1,2,7,0,0,1,0
17335,bind,4,4,0,1,4,2,8,0,0,1,0
17336,unbind,2,2,0,1,5,4,12,0,0,1,0
17337,getGraphicsNode,12,9,0,2,3,3,8,0,0,1,0
17338,getElement,2,1,0,3,5,4,12,0,0,1,0
17339,hasGraphicsNodeBridge,0,0,0,1,5,5,13,0,0,1,0
17340,getDocumentBridge,1,1,0,0,0,1,3,0,0,1,0
17341,getBridge,23,15,0,1,4,4,9,0,0,1,0
17342,getBridge,5,4,0,2,7,8,19,0,0,1,0
17343,putBridge,0,0,0,1,5,6,21,0,0,1,0
17344,putBridge,3,3,2,0,1,1,3,0,0,1,0
17345,removeBridge,0,0,0,3,4,6,16,0,0,1,0
17346,setDefaultBridge,1,1,0,0,2,1,3,0,0,1,0
17347,putReservedNamespaceURI,1,1,0,1,2,3,9,0,0,1,0
17348,removeReservedNamespaceURI,0,0,0,2,2,4,11,0,0,1,0
17349,addUIEventListeners,2,2,1,0,7,1,28,0,0,1,0
17350,storeEventListener,1,1,0,0,5,1,5,0,0,1,0
17351,storeEventListenerNS,7,5,0,0,6,1,5,0,0,1,0
17352,addGVTListener,1,1,0,0,1,1,3,0,0,1,0
17353,clearChildContexts,0,0,0,0,1,1,3,0,0,1,0
17354,getBridgeUpdateHandler,8,7,0,1,2,2,4,0,0,1,0
17355,getSystemColor,0,0,0,0,1,1,3,0,0,1,0
17356,getLighterFontWeight,0,0,1,0,2,1,3,0,0,1,0
17357,getBolderFontWeight,0,0,1,0,2,1,3,0,0,1,0
17358,getPixelUnitToMillimeter,0,0,1,0,1,1,3,0,0,1,0
17359,getPixelToMillimeter,0,0,0,0,0,1,4,0,0,1,0
17360,getMediumFontSize,0,0,1,0,1,1,3,0,0,1,0
17361,getBlockWidth,4,4,1,0,1,1,3,0,0,1,0
17362,getBlockHeight,4,4,1,0,1,1,3,0,0,1,0
17363,checkLoadExternalResource,0,0,1,0,3,1,4,0,0,1,0
17364,isDynamicDocument,1,1,0,0,1,1,3,0,0,1,0
17365,isInteractiveDocument,1,1,0,1,3,2,8,0,0,1,0
17366,checkInteractiveElement,0,0,0,0,1,1,4,0,0,1,0
17367,checkInteractiveElement,0,0,0,4,13,10,51,0,0,1,0
17368,setAnimationLimitingNone,1,1,0,1,2,2,6,0,0,1,0
17369,setAnimationLimitingCPU,1,1,0,1,4,2,7,0,0,1,0
17370,setAnimationLimitingFPS,1,1,0,1,4,2,7,0,0,1,0
17371,registerSVGBridges,0,0,2,0,5,1,10,0,0,1,0
17372,getBridgeExtensions,1,1,2,2,9,7,29,0,0,1,0
17373,getGlobalBridgeExtensions,0,0,1,3,6,6,27,0,0,1,0
17374,getNamespaceURI,2,1,0,0,0,0,0,0,0,1,0
17375,getLocalName,2,1,0,0,0,0,0,0,0,1,0
17376,getInstance,1,1,0,0,0,0,0,0,0,1,0
17377,AbstractSVGBridge,0,0,0,0,0,1,1,0,0,1,0
17378,getNamespaceURI,0,0,0,0,1,1,3,0,0,1,0
17379,getInstance,0,0,0,0,0,1,5,0,0,1,0
17380,AbstractSVGFilterPrimitiveElementBridge,0,0,0,0,0,1,1,0,0,1,0
17381,getIn,1,1,0,1,8,2,14,0,0,1,0
17382,getIn2,0,0,0,1,8,2,14,0,0,1,0
17383,updateFilterMap,0,0,0,1,5,3,7,0,0,1,0
17384,handleColorInterpolationFilters,0,0,1,1,3,2,9,0,0,1,0
17385,getFilterSource,0,0,1,4,18,15,64,0,0,1,0
17386,convertInteger,0,0,0,3,7,2,14,0,0,1,0
17387,convertNumber,4,4,0,3,7,2,15,0,0,1,0
17388,getPixelToMM,0,0,0,0,0,1,3,0,0,1,0
17389,getBBox,0,0,0,0,0,1,3,0,0,1,0
17390,getCTM,0,0,0,0,0,1,3,0,0,1,0
17391,getGlobalTransform,0,0,0,0,0,1,3,0,0,1,0
17392,getViewportWidth,0,0,0,0,0,1,3,0,0,1,0
17393,getViewportHeight,0,0,0,0,0,1,3,0,0,1,0
17394,getFontSize,0,0,0,0,0,1,3,0,0,1,0
17395,handleDOMNodeInsertedEvent,0,0,0,0,0,1,2,0,0,1,0
17396,handleDOMCharacterDataModified,0,0,0,0,0,1,2,0,0,1,0
17397,handleDOMNodeRemovedEvent,0,0,0,0,0,1,3,0,0,1,0
17398,handleDOMAttrModifiedEvent,0,0,0,0,0,1,2,0,0,1,0
17399,handleCSSEngineEvent,0,0,0,0,0,1,2,0,0,1,0
17400,handleAnimatedAttributeChanged,0,0,0,0,0,1,2,0,0,1,0
17401,handleOtherAnimationChanged,0,0,0,0,0,1,2,0,0,1,0
17402,createFilter,1,1,0,0,0,0,0,0,0,1,0
17403,AbstractSVGGradientElementBridge,0,0,0,0,0,1,1,0,0,1,0
17404,buildGradient,0,0,0,0,0,0,0,0,0,1,0
17405,convertSpreadMethod,0,0,0,1,11,4,14,0,0,1,0
17406,extractStop,0,0,0,2,9,5,25,0,0,1,0
17407,contains,0,0,1,1,3,2,7,0,0,1,0
17408,createPaint,1,1,0,0,0,0,0,0,0,1,0
17409,Stop,1,1,0,0,4,1,4,0,0,1,0
17410,getLocalName,0,0,0,0,1,1,3,0,0,1,0
17411,createStop,1,1,0,2,10,2,21,0,0,1,0
17412,SVGStopElementBridge,1,1,0,0,0,0,0,0,0,1,0
17413,AbstractSVGLightingElementBridge,0,0,0,0,0,1,1,0,0,1,0
17414,extractLight,0,0,2,2,7,5,23,0,0,1,0
17415,convertKernelUnitLength,0,0,0,2,8,6,28,0,0,1,0
17416,createLight,1,1,0,0,0,0,0,0,0,1,0
17417,SVGFeSpotLightElementBridge,1,1,0,0,0,1,1,0,0,1,0
17418,getLocalName,0,0,0,0,1,1,3,0,0,1,0
17419,createLight,0,0,0,0,19,1,37,0,0,1,0
17420,SVGFeDistantLightElementBridge,1,1,0,0,0,1,1,0,0,1,0
17421,getLocalName,0,0,0,0,1,1,3,0,0,1,0
17422,createLight,0,0,0,0,7,1,12,0,0,1,0
17423,SVGFePointLightElementBridge,1,1,0,0,0,1,1,0,0,1,0
17424,getLocalName,0,0,0,0,1,1,3,0,0,1,0
17425,createLight,0,0,0,0,9,1,13,0,0,1,0
17426,handleElement,4,2,0,0,0,0,0,0,0,1,0
17427,getEventTargetById,2,2,0,0,2,1,3,0,0,1,0
17428,getTimedElement,1,1,0,0,1,1,3,0,0,1,0
17429,getUnderlyingValue,0,0,2,1,7,2,10,0,0,1,0
17431,checkValueType,0,0,0,0,0,1,3,0,0,1,0
17432,initializeTimedElement,1,1,1,0,1,1,4,0,0,1,0
17433,createTimedElement,0,0,0,0,0,1,3,0,0,1,0
17434,createAnimation,0,0,0,0,0,0,0,0,0,1,0
17435,parseAnimatableValue,0,0,3,1,12,3,16,0,0,1,0
17462,isDynamicDocument,1,1,0,2,10,9,32,0,0,1,0
17463,isDynamicElement,0,0,1,0,3,1,4,0,0,1,0
17464,isDynamicElement,0,0,1,3,22,20,77,0,0,1,1
17465,getWindow,0,0,0,2,4,3,10,0,0,1,0
17466,getWindow,0,0,0,0,0,1,3,0,0,1,0
17467,createWindow,0,0,0,0,2,1,4,0,0,1,0
17468,getInterpreter,1,0,0,1,4,2,8,0,0,1,0
17469,getInterpreter,0,0,1,2,4,4,19,0,0,1,0
17470,initializeEnvironment,0,0,1,0,2,1,3,0,0,1,0
17471,loadScripts,6,6,0,1,7,2,10,0,0,1,0
17472,checkCompatibleScriptURL,0,0,1,0,4,1,3,0,0,1,0
17473,dispatchSVGLoadEvent,6,6,2,0,5,1,7,0,0,1,0
17474,dispatchSVGZoomEvent,1,1,1,1,1,2,7,0,0,1,0
17475,dispatchSVGScrollEvent,1,1,1,1,1,2,7,0,0,1,0
17476,dispatchSVGResizeEvent,1,1,1,1,1,2,7,0,0,1,0
17477,dispatchSVGDocEvent,0,0,1,0,7,1,14,0,0,1,0
17478,handleSecurityException,0,0,1,1,2,2,5,0,0,1,0
19123,getGraphicsNode,0,0,0,0,1,1,3,0,0,1,0
19124,setGraphicsNode,0,0,0,1,2,2,7,0,0,1,0
19125,BackgroundRable8Bit,1,1,0,1,2,2,6,0,0,1,0
19126,getBounds2D,0,0,0,1,3,2,13,0,0,1,0
19127,getBackground,0,0,6,4,18,16,83,0,0,1,1
19128,isDynamic,0,0,0,0,0,1,3,0,0,1,0
19129,createRendering,0,0,0,2,8,4,36,0,0,1,0
19130,createGraphicsNodeRable,0,0,1,0,1,1,3,0,0,1,0
19131,createGraphicsNodeRable,0,0,0,0,0,0,0,0,0,1,0
19132,getUsePrimitivePaint,0,0,0,0,1,1,3,0,0,1,0
19133,setUsePrimitivePaint,0,0,0,0,2,1,3,0,0,1,0
19134,getGraphicsNode,0,0,0,0,1,1,3,0,0,1,0
19135,setGraphicsNode,0,0,0,1,2,2,7,0,0,1,0
19136,clearCache,0,0,0,0,4,1,6,0,0,1,0
19137,GraphicsNodeRable8Bit,2,1,0,1,3,2,7,0,0,1,0
19138,GraphicsNodeRable8Bit,1,1,0,1,4,2,9,0,0,1,0
19139,GraphicsNodeRable8Bit,0,0,0,1,4,2,7,0,0,1,0
19140,getBounds2D,0,0,3,2,5,5,25,0,0,1,0
19141,isDynamic,0,0,0,0,0,1,3,0,0,1,0
19142,paintRable,0,0,3,1,6,5,26,0,0,1,0
19143,createRendering,0,0,1,2,14,17,75,0,0,1,1
19144,GraphicsNodeRed8Bit,1,1,2,2,23,8,53,0,0,1,0
19145,copyData,0,0,0,0,1,1,4,0,0,1,0
19146,genRect,0,0,2,1,10,2,28,0,0,1,0
19147,MaskRable8Bit,1,1,0,0,3,1,5,0,0,1,0
19148,setSource,0,0,0,0,1,1,3,0,0,1,0
19149,getSource,0,0,0,0,0,1,3,0,0,1,0
19150,getFilterRegion,0,0,0,0,1,1,3,0,0,1,0
19151,setFilterRegion,0,0,0,1,2,2,7,0,0,1,0
19152,setMaskNode,0,0,0,0,2,1,4,0,0,1,0
19153,getMaskNode,0,0,0,0,1,1,3,0,0,1,0
19154,getBounds2D,0,0,0,0,1,1,3,0,0,1,0
19155,createRendering,0,0,1,1,9,3,41,0,0,1,0
19163,InterpreterException,2,1,0,0,5,1,5,0,0,1,0
19164,InterpreterException,4,3,0,0,5,1,4,0,0,1,0
19165,getLineNumber,0,0,0,0,1,1,3,0,0,1,0
19166,getColumnNumber,0,0,0,0,1,1,3,0,0,1,0
19167,getException,1,1,0,0,1,1,3,0,0,1,0
19168,getMessage,0,0,0,2,2,3,10,0,0,1,0
19169,InterpreterPool,0,0,0,0,2,1,3,0,0,1,0
19170,createInterpreter,0,0,0,0,2,1,3,0,0,1,0
19171,createInterpreter,1,1,0,2,9,5,26,0,0,1,0
19172,putInterpreterFactory,0,0,0,0,3,1,3,0,0,1,0
19173,removeInterpreterFactory,0,0,0,0,2,1,3,0,0,1,0
19174,getImports,2,1,0,1,1,2,5,0,0,1,0
19175,readImports,0,0,0,3,5,3,28,0,0,1,0
19176,ImportInfo,0,0,0,0,2,1,4,0,0,1,0
19177,getClasses,1,0,0,0,1,1,3,0,0,1,0
19178,getPackages,1,0,0,0,1,1,3,0,0,1,0
19179,addClass,0,0,0,0,2,1,1,0,0,1,0
19180,addPackage,0,0,0,0,2,1,1,0,0,1,0
19181,removeClass,0,0,0,0,2,1,1,0,0,1,0
19182,removePackage,0,0,0,0,2,1,1,0,0,1,0
19183,addImports,0,0,0,4,12,14,71,0,0,1,1
19204,isDynamicElement,0,0,0,1,7,7,17,0,0,1,0
19208,isSelected,4,1,0,0,2,1,3,0,0,1,0
19209,createSelector,1,1,0,1,7,2,12,0,0,1,0
19210,ContentManager,1,1,4,0,15,1,54,0,0,1,0
19211,getSelectedContent,4,4,0,0,2,1,3,0,0,1,0
19212,getContentElement,1,1,1,0,2,1,3,0,0,1,0
19213,addContentSelectionChangedListener,1,1,0,1,4,2,8,0,0,1,0
19214,removeContentSelectionChangedListener,1,1,0,1,4,2,6,0,0,1,0
19215,dispatchContentSelectionChangedEvent,0,0,3,2,12,4,23,0,0,1,0
19216,getContentSelectorLanguage,0,0,0,1,2,3,13,0,0,1,0
19229,buildGraphicsNode,0,0,0,0,3,1,4,0,0,1,0
19230,handleDOMNodeInsertedEvent,0,0,1,1,5,3,11,0,0,1,0
19231,handleBindingEvent,0,0,2,0,3,1,7,0,0,1,0
19232,handleContentSelectionChangedEvent,0,0,0,0,0,1,2,0,0,1,0
19233,handleBindingEvent,1,1,0,0,0,0,0,0,0,1,0
19234,handleContentSelectionChangedEvent,1,1,0,0,0,0,0,0,0,1,0
19235,ContentSelectionChangedEvent,1,1,0,0,1,1,3,0,0,1,0
19236,getContentElement,1,1,0,0,1,1,3,0,0,1,0
19237,bindingChanged,1,1,0,0,0,0,0,0,0,1,0
19238,DefaultXBLManager,2,2,0,0,6,1,6,0,0,1,0
19239,startProcessing,1,1,5,1,23,5,60,0,0,1,0
19240,isProcessing,0,0,0,0,1,1,3,0,0,1,0
19241,addDefinitionRef,3,3,4,1,16,3,22,0,0,1,0
19242,addImportedDefinitions,0,0,2,2,5,3,14,0,0,1,0
19243,getActiveDefinition,0,0,0,1,4,3,7,0,0,1,0
19244,unbind,0,0,0,3,5,4,13,0,0,1,0
19245,getXblParentNode,2,2,0,1,3,4,13,0,0,1,0
19246,getXblFirstChild,0,0,0,0,2,1,4,0,0,1,0
19247,getXblLastChild,0,0,0,0,2,1,4,0,0,1,0
19248,getXblFirstElementChild,0,0,0,1,2,3,7,0,0,1,0
19249,getXblLastElementChild,0,0,0,1,2,3,7,0,0,1,0
19250,getXblPreviousElementSibling,0,0,0,1,2,3,6,0,0,1,0
19251,getXblNextElementSibling,0,0,0,1,2,3,6,0,0,1,0
19252,getXblDefinitions,0,0,0,1,1,3,18,0,0,1,0
19253,computeBubbleLimit,5,2,0,3,10,8,26,0,0,1,0
19254,setContentManager,2,1,0,1,3,2,7,0,0,1,0
19255,addContentSelectionChangedListener,1,1,0,0,2,1,4,0,0,1,0
19256,removeContentSelectionChangedListener,1,1,0,0,2,1,4,0,0,1,0
19257,getContentSelectionChangedListeners,1,1,0,0,1,1,3,0,0,1,0
19258,shadowTreeSelectedContentChanged,1,1,0,2,6,5,16,0,0,1,0
19259,addBindingListener,1,1,0,0,2,1,3,0,0,1,0
19260,removeBindingListener,1,1,0,0,2,1,3,0,0,1,0
19261,dispatchBindingChangedEvent,0,0,1,1,7,2,7,0,0,1,0
19279,handleEvent,0,0,2,3,6,6,19,0,0,1,0
19280,handleEvent,0,0,0,1,5,3,13,0,0,1,0
19281,handleEvent,0,0,2,2,8,4,22,0,0,1,0
19282,ImportRecord,3,1,0,0,11,1,12,0,0,1,0
19283,DefinitionRecord,1,1,0,0,10,1,7,0,0,1,0
19348,removeDocumentListeners,0,0,2,0,7,1,16,0,0,1,0
19349,addScriptingListenersOn,0,0,2,2,13,5,32,0,0,1,0
19350,removeScriptingListenersOn,0,0,2,2,13,4,28,0,0,1,0
19373,isTextElement,0,0,0,1,8,6,10,0,0,1,0
19374,isTextChild,0,0,0,1,8,6,10,0,0,1,0
19375,computeLaidoutText,1,1,0,0,3,1,3,0,0,1,0
19376,buildAttributedString,0,0,0,1,5,3,11,0,0,1,0
19377,dumpACIWord,0,0,0,2,10,4,24,0,0,1,0
19378,getFlowDivElement,0,0,0,2,11,8,23,0,0,1,0
19379,getFlowDiv,0,0,0,1,3,2,6,0,0,1,0
19380,getRegions,0,0,0,2,10,5,23,0,0,1,0
19381,gatherRegionInfo,0,0,4,2,11,6,23,0,0,1,0
19382,getAttributeMap,0,0,0,0,9,1,10,0,0,1,0
19383,checkMap,0,0,0,1,6,6,21,0,0,1,0
19384,initCSSPropertyIndexes,0,0,1,0,16,1,10,0,0,1,0
19385,makeBlockInfo,0,0,1,3,34,7,50,0,0,1,0
19396,getImageBounds,0,0,0,1,13,5,44,0,0,1,0
19397,addInfo,0,0,0,1,14,3,23,0,0,1,0
19398,addRefInfo,0,0,1,1,21,8,39,0,0,1,0
19399,getElementMinPixel,0,0,0,0,3,1,4,0,0,1,0
19400,getElementMaxPixel,0,0,0,0,3,1,4,0,0,1,0
19401,getElementPixelSize,0,0,0,1,8,4,18,0,0,1,0
19402,MultiImageElementViewport,1,1,0,0,4,1,4,0,0,1,0
19403,getWidth,0,0,0,0,1,1,3,0,0,1,0
19404,getHeight,0,0,0,0,1,1,3,0,0,1,0
19405,SVGSolidColorElementBridge,1,1,0,0,0,1,1,0,0,1,0
19406,getNamespaceURI,0,0,0,0,1,1,3,0,0,1,0
19407,getLocalName,0,0,0,0,1,1,3,0,0,1,0
19408,createPaint,0,0,0,0,3,1,6,0,0,1,0
19409,extractOpacity,0,0,5,2,14,5,38,0,0,1,0
19410,extractColor,0,0,0,3,14,6,47,0,0,1,0
19437,parseSelector,0,0,2,10,27,25,97,0,0,1,1
19438,getSelectedContent,0,0,0,1,1,2,6,0,0,1,0
19439,update,0,0,0,1,1,2,7,0,0,1,0
19440,Scanner,1,1,0,0,1,1,3,0,0,1,0
19441,endGap,0,0,0,1,1,2,3,0,0,1,0
19442,nextToken,0,0,2,3,12,17,69,0,0,1,1
19443,string1,0,0,2,3,4,4,15,0,0,1,0
19444,string2,0,0,2,3,4,4,15,0,0,1,0
19445,number,0,0,2,4,2,4,20,0,0,1,0
19446,dotNumber,0,0,0,2,1,2,11,0,0,1,0
19533,setEventDispatchEnabled,3,2,0,2,4,3,10,0,0,1,0
19534,setEventQueueMaxSize,0,0,0,1,3,3,7,0,0,1,0
19535,dispatchEvent,0,0,0,5,6,10,28,0,0,1,0
19536,getCurrentLockState,0,0,0,2,6,5,32,0,0,1,0
19537,dispatchKeyEvent,0,0,0,1,5,2,14,0,0,1,0
19538,dispatchMouseEvent,0,0,2,3,14,8,112,0,0,1,1
19539,dispatchMouseWheelEvent,0,0,0,1,2,2,11,0,0,1,0
19540,processMouseWheelEvent,0,0,1,1,4,2,10,0,0,1,0
19541,incrementKeyTarget,0,0,0,0,0,1,4,0,0,1,0
19542,decrementKeyTarget,0,0,0,0,0,1,4,0,0,1,0
19543,setNodeIncrementEvent,0,0,0,1,4,2,7,0,0,1,0
19544,setNodeDecrementEvent,0,0,0,1,4,2,7,0,0,1,0
19545,isNodeIncrementEvent,0,0,0,2,4,5,22,0,0,1,0
19546,isNodeDecrementEvent,0,0,0,2,4,5,22,0,0,1,0
19607,BidiAttributedCharacterIterator,1,1,0,3,60,28,196,0,0,1,1
19629,mirrorChar,0,0,0,2,1,141,152,0,0,1,0
19632,set,1,1,0,1,15,2,41,0,0,1,0
19633,equivilent,3,3,0,2,8,8,20,0,0,1,0
19634,ArabicTextHandler,0,0,0,0,0,1,3,0,0,1,0
19635,assignArabicForms,1,1,0,6,39,34,168,0,0,1,1
19636,arabicChar,1,1,0,1,3,3,6,0,0,1,0
19637,containsArabic,0,0,0,0,1,1,3,0,0,1,0
19638,containsArabic,1,1,0,2,3,3,10,0,0,1,0
19639,arabicCharTransparent,2,2,0,1,2,10,14,0,0,1,0
19640,arabicCharShapesRight,0,0,0,1,2,22,21,0,0,1,0
19641,arabicCharShapesDuel,0,0,0,1,2,22,20,0,0,1,0
19642,arabicCharShapesLeft,0,0,0,0,1,1,3,0,0,1,0
19643,arabicCharShaped,0,0,0,0,1,1,3,0,0,1,0
19644,hasSubstitute,0,0,0,1,7,5,11,0,0,1,0
19645,getSubstituteChar,0,0,0,1,8,6,12,0,0,1,0
19646,getSubstituteChar,0,0,0,1,6,5,9,0,0,1,0
19647,createSubstituteString,1,1,0,7,19,18,64,0,0,1,0
19648,charStartsLigature,0,0,0,1,2,13,10,0,0,1,0
19649,getNumChars,1,1,0,1,1,2,7,0,0,1,0
19650,isLigature,0,0,0,1,2,8,13,0,0,1,0
19668,next,0,0,0,1,2,2,7,0,0,1,0
19669,previous,0,0,0,1,3,2,7,0,0,1,0
19670,setIndex,0,0,0,1,7,2,9,0,0,1,0
19671,GVTACIImpl,0,0,0,0,1,1,4,0,0,1,0
19672,GVTACIImpl,0,0,0,0,1,1,3,0,0,1,0
19673,setString,0,0,0,0,3,1,5,0,0,1,0
19674,setString,0,0,0,0,2,1,4,0,0,1,0
19675,setAttributeArray,0,0,0,2,14,6,22,0,0,1,0
19676,getAllAttributeKeys,0,0,0,0,1,1,3,0,0,1,0
19677,getAttribute,0,0,0,0,1,1,3,0,0,1,0
19678,getAttributes,0,0,0,0,2,1,3,0,0,1,0
19679,getRunLimit,0,0,0,1,4,2,7,0,0,1,0
19680,getRunLimit,0,0,0,2,5,4,16,0,0,1,0
19681,getRunLimit,0,0,0,1,4,2,7,0,0,1,0
19682,getRunStart,0,0,0,1,4,2,5,0,0,1,0
19683,getRunStart,0,0,0,3,5,4,18,0,0,1,0
19695,buildAttributeTables,0,0,0,1,7,2,13,0,0,1,0
19696,buildAttributeTables,0,0,0,1,10,2,19,0,0,1,0
19708,deriveFont,0,0,0,1,3,2,6,0,0,1,0
19709,deriveFont,0,0,0,1,8,2,10,0,0,1,0
19710,isComplex,0,0,0,0,0,1,3,0,0,1,0
19711,AWTGVTFont,0,0,0,0,5,1,6,0,0,1,0
19712,AWTGVTFont,2,1,0,0,6,1,6,0,0,1,0
19713,AWTGVTFont,4,3,0,1,7,2,13,0,0,1,0
19714,AWTGVTFont,1,0,0,0,7,1,6,0,0,1,0
19715,canDisplay,1,1,0,0,2,1,3,0,0,1,0
19716,canDisplayUpTo,0,0,0,0,4,1,3,0,0,1,0
19717,canDisplayUpTo,0,0,0,0,4,1,3,0,0,1,0
19718,canDisplayUpTo,0,0,0,0,2,1,3,0,0,1,0
19719,createGlyphVector,0,0,0,0,6,1,7,0,0,1,0
19720,createGlyphVector,0,0,0,2,7,3,13,0,0,1,0
19721,createGlyphVector,0,0,0,0,5,1,5,0,0,1,0
19722,createGlyphVector,0,0,0,0,5,1,7,0,0,1,0
19732,getGlyphGeometry,3,1,2,2,13,3,21,0,0,1,0
19733,initializeFontCache,0,0,0,1,2,2,5,0,0,1,0
19734,putAWTGVTFont,0,0,0,0,3,1,3,0,0,1,0
19735,getAWTGVTFont,0,0,0,0,2,1,3,0,0,1,0
19736,GVTFontFace,0,0,0,0,32,1,18,0,0,1,0
19737,GVTFontFace,2,2,0,0,6,1,9,0,0,1,0
19738,getFamilyName,7,5,0,0,1,1,3,0,0,1,0
19739,hasFamilyName,1,1,0,7,9,18,75,0,0,1,1
19797,GVTLineMetrics,0,0,0,0,14,1,15,0,0,1,0
19798,GVTLineMetrics,4,1,0,1,17,2,21,0,0,1,0
19799,GVTLineMetrics,1,1,0,0,26,1,16,0,0,1,0
19827,Glyph,1,1,0,1,29,4,31,0,0,1,0
19841,setPosition,2,1,0,0,6,1,6,0,0,1,0
19842,getGlyphMetrics,1,1,0,1,4,2,13,0,0,1,0
19843,getGlyphMetrics,1,1,0,0,3,1,7,0,0,1,0
19844,getGeometryBounds,0,0,0,0,0,1,3,0,0,1,0
19845,getOutline,3,1,1,4,8,10,28,0,0,1,0
19846,KerningTable,1,1,0,0,2,1,3,0,0,1,0
19847,Kern,1,1,0,1,10,3,12,0,0,1,0
19848,matchesFirstGlyph,1,1,1,2,7,5,13,0,0,1,0
19849,matchesFirstGlyph,0,0,1,2,6,4,11,0,0,1,0
19850,matchesSecondGlyph,1,1,1,2,7,5,13,0,0,1,0
19851,matchesSecondGlyph,0,0,1,2,6,4,11,0,0,1,0
19852,getAdjustValue,1,1,0,0,1,1,3,0,0,1,0
19853,UnicodeRange,1,1,0,3,6,5,34,0,0,1,0
19854,contains,0,0,0,1,2,2,7,0,0,1,0
19855,contains,4,1,0,0,3,2,4,0,0,1,0
19856,AWTGlyphGeometryCache,1,1,0,0,2,1,3,0,0,1,0
19857,AWTGlyphGeometryCache,0,0,0,0,2,1,3,0,0,1,0
19858,size,0,0,0,0,1,1,3,0,0,1,0
19859,get,1,1,0,2,8,4,11,0,0,1,0
19860,put,1,1,1,3,14,8,39,0,0,1,0
19881,getOutline,0,0,0,2,4,4,13,0,0,1,0
19882,getOutline,0,0,0,0,4,1,6,0,0,1,0
19883,getGeometricBounds,0,0,0,1,2,2,7,0,0,1,0
19884,performDefaultLayout,0,0,0,2,23,5,75,0,0,1,1
19885,setGlyphPosition,0,0,0,1,13,2,15,0,0,1,0
19886,setGlyphTransform,0,0,0,0,11,1,12,0,0,1,0
19887,setGlyphVisible,0,0,0,1,11,2,14,0,0,1,0
19888,isGlyphVisible,0,0,0,0,2,1,3,0,0,1,0
19889,getCharacterCount,0,0,0,1,7,4,17,0,0,1,0
19890,isReversed,0,0,0,0,0,1,3,0,0,1,0
19891,maybeReverse,0,0,0,0,0,1,2,0,0,1,0
19892,MultiGlyphVector,2,2,0,1,9,2,19,0,0,1,0
19910,getGlyphCodes,0,0,0,3,14,7,31,0,0,1,0
19911,getGlyphPositions,0,0,0,3,14,7,32,0,0,1,0
19912,getLogicalBounds,0,0,0,1,4,2,10,0,0,1,0
19913,getOutline,0,0,0,1,4,2,9,0,0,1,0
19914,getOutline,0,0,0,0,4,1,6,0,0,1,0
19915,getBounds2D,0,0,0,1,7,2,14,0,0,1,0
19916,getGeometricBounds,0,0,0,1,4,2,10,0,0,1,0
19917,performDefaultLayout,0,0,0,0,2,1,5,0,0,1,0
19918,getCharacterCount,0,0,0,2,11,3,15,0,0,1,0
19924,getGlyphJustificationInfo,0,0,0,1,3,3,7,0,0,1,0
19925,getGlyphLogicalBounds,0,0,0,1,3,3,6,0,0,1,0
19926,getGlyphOutline,0,0,1,1,3,3,7,0,0,1,0
19927,getGlyphCellBounds,0,0,0,0,1,1,3,0,0,1,0
19928,getGlyphVisualBounds,0,0,1,1,3,3,7,0,0,1,0
19929,getLogicalBounds,0,0,0,3,4,4,13,0,0,1,0
19930,getNumGlyphs,0,0,0,1,2,2,6,0,0,1,0
19931,getOutline,0,0,1,4,6,5,14,0,0,1,0
19932,getOutline,0,0,0,0,5,1,6,0,0,1,0
19933,getGeometricBounds,0,0,0,0,0,1,3,0,0,1,0
19934,performDefaultLayout,0,0,4,4,17,11,43,0,0,1,0
19935,setGlyphPosition,0,0,1,1,9,4,16,0,0,1,0
19958,getNumGlyphGroups,2,2,0,1,2,2,5,0,0,1,0
19959,setGlyphGroups,1,1,0,0,2,1,3,0,0,1,0
19960,getGlyphGroup,2,2,0,1,2,2,4,0,0,1,0
19961,BlockInfo,1,1,0,0,20,1,16,0,0,1,0
19962,BlockInfo,0,0,0,0,5,1,6,0,0,1,0
19963,setMargin,0,0,0,0,5,1,6,0,0,1,0
19964,initLineInfo,1,1,3,1,11,3,18,0,0,1,0
19986,gotoY,1,1,2,1,5,4,15,0,0,1,0
19987,newLineHeight,3,1,0,1,6,2,9,0,0,1,0
19988,getNumRangeOnLine,1,1,0,1,1,2,4,0,0,1,0
